metric,value
version,2026.08.26-public-v1
python,"3.11.16 (main, Aug 13 2026, 02:46:14) [GCC 13.3.0]"
evidence_class,public_dataset_deterministic_retrieval
longmemeval.turn_retrieval.word_alternate.knowledge-update.complete_at_10,0.9305555555555556
longmemeval.turn_retrieval.word_alternate.knowledge-update.ndcg_at_10,0.8162812818161557
longmemeval.turn_retrieval.word_alternate.single-session-assistant.n,56
longmemeval.turn_retrieval.word_alternate.single-session-assistant.mrr,0.060933879615256516
longmemeval.turn_retrieval.word_alternate.single-session-assistant.hit_at_1,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.recall_at_1,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.complete_at_1,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.ndcg_at_1,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.hit_at_3,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.recall_at_3,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.complete_at_3,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.ndcg_at_3,0.05357142857142857
longmemeval.turn_retrieval.word_alternate.single-session-assistant.hit_at_5,0.07142857142857142
longmemeval.turn_retrieval.word_alternate.single-session-assistant.recall_at_5,0.07142857142857142
longmemeval.turn_retrieval.word_alternate.single-session-assistant.complete_at_5,0.07142857142857142
longmemeval.turn_retrieval.word_alternate.single-session-assistant.ndcg_at_5,0.06047951441490253
longmemeval.turn_retrieval.word_alternate.single-session-assistant.hit_at_10,0.07142857142857142
longmemeval.turn_retrieval.word_alternate.single-session-assistant.recall_at_10,0.07142857142857142
longmemeval.turn_retrieval.word_alternate.single-session-assistant.complete_at_10,0.07142857142857142
longmemeval.turn_retrieval.word_alternate.single-session-assistant.ndcg_at_10,0.06047951441490253
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.n,470
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.mrr,0.6365749176788096
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.hit_at_1,0.5319148936170213
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.recall_at_1,0.32645390070921987
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.complete_at_1,0.14680851063829786
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.ndcg_at_1,0.5319148936170213
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.hit_at_3,0.7063829787234043
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.recall_at_3,0.5735815602836879
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.complete_at_3,0.451063829787234
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.ndcg_at_3,0.5540497840084884
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.hit_at_5,0.7595744680851064
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.recall_at_5,0.6620212765957446
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.complete_at_5,0.5680851063829787
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.ndcg_at_5,0.5939781500027815
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.hit_at_10,0.8021276595744681
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.recall_at_10,0.7272695035460993
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.complete_at_10,0.6510638297872341
longmemeval.turn_retrieval.rrf_word_alternate.all_answerable.ndcg_at_10,0.6208538537653994
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.n,64
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.mrr,0.8441120009458383
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.hit_at_1,0.78125
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.recall_at_1,0.765625
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.complete_at_1,0.75
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.ndcg_at_1,0.78125
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.hit_at_3,0.875
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.recall_at_3,0.859375
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.complete_at_3,0.84375
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.ndcg_at_3,0.8242189593721366
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.hit_at_5,0.96875
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.recall_at_5,0.953125
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.complete_at_5,0.9375
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.ndcg_at_5,0.8625406483709461
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.hit_at_10,0.96875
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.recall_at_10,0.953125
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.complete_at_10,0.9375
longmemeval.turn_retrieval.rrf_word_alternate.single-session-user.ndcg_at_10,0.8625406483709461
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.n,121
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.mrr,0.6949962249521517
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.hit_at_1,0.5537190082644629
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.recall_at_1,0.24049586776859505
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.complete_at_1,0.0
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.ndcg_at_1,0.5537190082644629
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.hit_at_3,0.8016528925619835
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.recall_at_3,0.5180440771349862
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.complete_at_3,0.2644628099173554
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.ndcg_at_3,0.5312366430600833
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.hit_at_5,0.859504132231405
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.recall_at_5,0.6378787878787879
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.complete_at_5,0.4132231404958678
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.ndcg_at_5,0.5845693663598321
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.hit_at_10,0.9256198347107438
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.recall_at_10,0.7337465564738291
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.complete_at_10,0.5454545454545454
longmemeval.turn_retrieval.rrf_word_alternate.multi-session.ndcg_at_10,0.6273489335587307
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.n,30
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.mrr,0.31839769005215407
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.hit_at_1,0.2
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.recall_at_1,0.1611111111111111
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.complete_at_1,0.13333333333333333
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_1,0.2
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.hit_at_3,0.36666666666666664
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.recall_at_3,0.3055555555555555
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.complete_at_3,0.23333333333333334
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_3,0.26757400480438454
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.hit_at_5,0.4
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.recall_at_5,0.33888888888888885
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.complete_at_5,0.26666666666666666
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_5,0.28338718565567095
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.hit_at_10,0.5666666666666667
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.recall_at_10,0.5222222222222223
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.complete_at_10,0.4666666666666667
longmemeval.turn_retrieval.rrf_word_alternate.single-session-preference.ndcg_at_10,0.35175125365371607
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.n,127
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.mrr,0.702338168800347
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_1,0.6062992125984252
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_1,0.3464566929133858
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_1,0.11023622047244094
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_1,0.6062992125984252
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_3,0.7716535433070866
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_3,0.6461942257217848
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_3,0.5354330708661418
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_3,0.6233544345925212
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_5,0.8267716535433071
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_5,0.7385826771653543
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_5,0.6692913385826772
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_5,0.6656836518662338
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.hit_at_10,0.8661417322834646
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.recall_at_10,0.8086614173228347
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.complete_at_10,0.7480314960629921
longmemeval.turn_retrieval.rrf_word_alternate.temporal-reasoning.ndcg_at_10,0.6935737599136841
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.n,72
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.mrr,0.795734126984127
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.hit_at_1,0.6527777777777778
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.recall_at_1,0.3263888888888889
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.complete_at_1,0.0
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_1,0.6527777777777778
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.hit_at_3,0.9305555555555556
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.recall_at_3,0.8009259259259259
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.complete_at_3,0.6666666666666666
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_3,0.7386183046739021
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.hit_at_5,0.9722222222222222
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.recall_at_5,0.9027777777777778
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.complete_at_5,0.8333333333333334
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_5,0.7889436598904258
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.hit_at_10,1.0
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.recall_at_10,0.9675925925925927
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.complete_at_10,0.9305555555555556
longmemeval.turn_retrieval.rrf_word_alternate.knowledge-update.ndcg_at_10,0.8148087623264844
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.n,56
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.mrr,0.08983508477197563
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.hit_at_1,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.recall_at_1,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.complete_at_1,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_1,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.hit_at_3,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.recall_at_3,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.complete_at_3,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_3,0.05357142857142857
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.hit_at_5,0.07142857142857142
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.recall_at_5,0.07142857142857142
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.complete_at_5,0.07142857142857142
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_5,0.06047951441490253
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.hit_at_10,0.07142857142857142
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.recall_at_10,0.07142857142857142
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.complete_at_10,0.07142857142857142
longmemeval.turn_retrieval.rrf_word_alternate.single-session-assistant.ndcg_at_10,0.06047951441490253
longmemeval.retriever_confidence_answerable_auc.word_all,0.6395035460992908
longmemeval.retriever_confidence_answerable_auc.bigram_all,0.6763120567375887
longmemeval.retriever_confidence_answerable_auc.rrf_word_bigram,0.5719148936170213
longmemeval.retriever_confidence_answerable_auc.rrf_plus_recency,0.4325531914893617
longmemeval.retriever_confidence_answerable_auc.rrf_neighbor,0.4829078014184397
longmemeval.retriever_confidence_answerable_auc.word_alternate,0.5342553191489362
longmemeval.retriever_confidence_answerable_auc.rrf_word_alternate,0.5204964539007092
longmemeval.unique_session_views_cached,38390
longmemeval.session_id_content_mismatches,0
longmemeval.elapsed_seconds,66.73664665222168
longmemeval.claim_boundary,Retrieval evidence metrics only; not official LongMemEval QA accuracy.
elapsed_seconds,66.96181845664978
